var,date,value,table,type
Average total shareholders' equity ($m),2019-06-30,296674.1,Tab 1g,All ADIs
Average total shareholders' equity ($m),2019-09-30,301113.9,Tab 1g,All ADIs
Average total shareholders' equity ($m),2019-12-31,306609.7,Tab 1g,All ADIs
Average total shareholders' equity ($m),2020-03-31,311763.9,Tab 1g,All ADIs
Average total shareholders' equity ($m),2020-06-30,316938.3,Tab 1g,All ADIs
Average total shareholders' equity ($m),2020-09-30,319981.1,Tab 1g,All ADIs
Average total shareholders' equity ($m),2020-12-31,323300.3,Tab 1g,All ADIs
Average total shareholders' equity ($m),2021-03-31,328675,Tab 1g,All ADIs
Average total shareholders' equity ($m),2021-06-30,333492.4,Tab 1g,All ADIs
Average total shareholders' equity ($m),2021-09-30,337660.8,Tab 1g,All ADIs
Average total shareholders' equity ($m),2021-12-31,337346.3,Tab 1g,All ADIs
Average total shareholders' equity ($m),2022-03-31,333562.2,Tab 1g,All ADIs
Average total shareholders' equity ($m),2022-06-30,329431.3,Tab 1g,All ADIs
Average total shareholders' equity ($m),2022-09-30,330053.5,Tab 1g,All ADIs
Average total shareholders' equity ($m),2022-12-31,334343.6,Tab 1g,All ADIs
Average total shareholders' equity ($m),2023-03-31,338391.7,Tab 1g,All ADIs
Average total shareholders' equity ($m),2023-06-30,339579.1,Tab 1g,All ADIs
Average total shareholders' equity ($m),2023-09-30,339209.5,Tab 1g,All ADIs
Average total shareholders' equity ($m),2023-12-31,340148.5,Tab 1g,All ADIs
Average total shareholders' equity ($m),2024-03-31,342185.6,Tab 1g,All ADIs
Average total shareholders' equity ($m),2024-06-30,343583.4,Tab 1g,All ADIs
Average total shareholders' equity ($m),2024-09-30,341216.7,Tab 1g,All ADIs
Average total shareholders' equity ($m),2024-12-31,340661.9,Tab 1g,All ADIs
Average total shareholders' equity ($m),2025-03-31,344497.5,Tab 1g,All ADIs
Net interest income to assets,2004-09-30,0.018,Tab 1g,All ADIs
Net interest income to assets,2004-12-31,0.018,Tab 1g,All ADIs
Net interest income to assets,2005-03-31,0.018,Tab 1g,All ADIs
Net interest income to assets,2005-06-30,0.018,Tab 1g,All ADIs
Net interest income to assets,2005-09-30,0.018,Tab 1g,All ADIs
Net interest income to assets,2005-12-31,0.018,Tab 1g,All ADIs
Net interest income to assets,2006-03-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2006-06-30,0.018,Tab 1g,All ADIs
Net interest income to assets,2006-09-30,0.019,Tab 1g,All ADIs
Net interest income to assets,2006-12-31,0.018,Tab 1g,All ADIs
Net interest income to assets,2007-03-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2007-06-30,0.017,Tab 1g,All ADIs
Net interest income to assets,2007-09-30,0.016,Tab 1g,All ADIs
Net interest income to assets,2007-12-31,0.016,Tab 1g,All ADIs
Net interest income to assets,2008-03-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2008-06-30,0.015,Tab 1g,All ADIs
Net interest income to assets,2008-09-30,0.016,Tab 1g,All ADIs
Net interest income to assets,2008-12-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2009-03-31,0.016,Tab 1g,All ADIs
Net interest income to assets,2009-06-30,0.018,Tab 1g,All ADIs
Net interest income to assets,2009-09-30,0.018,Tab 1g,All ADIs
Net interest income to assets,2009-12-31,0.018,Tab 1g,All ADIs
Net interest income to assets,2010-03-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2010-06-30,0.018,Tab 1g,All ADIs
Net interest income to assets,2010-09-30,0.017,Tab 1g,All ADIs
Net interest income to assets,2010-12-31,0.018,Tab 1g,All ADIs
Net interest income to assets,2011-03-31,0.018,Tab 1g,All ADIs
Net interest income to assets,2011-06-30,0.018,Tab 1g,All ADIs
Net interest income to assets,2011-09-30,0.018,Tab 1g,All ADIs
Net interest income to assets,2011-12-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2012-03-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2012-06-30,0.017,Tab 1g,All ADIs
Net interest income to assets,2012-09-30,0.017,Tab 1g,All ADIs
Net interest income to assets,2012-12-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2013-03-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2013-06-30,0.018,Tab 1g,All ADIs
Net interest income to assets,2013-09-30,0.017,Tab 1g,All ADIs
Net interest income to assets,2013-12-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2014-03-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2014-06-30,0.017,Tab 1g,All ADIs
Net interest income to assets,2014-09-30,0.017,Tab 1g,All ADIs
Net interest income to assets,2014-12-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2015-03-31,0.016,Tab 1g,All ADIs
Net interest income to assets,2015-06-30,0.016,Tab 1g,All ADIs
Net interest income to assets,2015-09-30,0.016,Tab 1g,All ADIs
Net interest income to assets,2015-12-31,0.016,Tab 1g,All ADIs
Net interest income to assets,2016-03-31,0.016,Tab 1g,All ADIs
Net interest income to assets,2016-06-30,0.016,Tab 1g,All ADIs
Net interest income to assets,2016-09-30,0.016,Tab 1g,All ADIs
Net interest income to assets,2016-12-31,0.016,Tab 1g,All ADIs
Net interest income to assets,2017-03-31,0.016,Tab 1g,All ADIs
Net interest income to assets,2017-06-30,0.017,Tab 1g,All ADIs
Net interest income to assets,2017-09-30,0.017,Tab 1g,All ADIs
Net interest income to assets,2017-12-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2018-03-31,0.017,Tab 1g,All ADIs
Net interest income to assets,2018-06-30,0.016,Tab 1g,All ADIs
Net interest income to assets,2018-09-30,0.016,Tab 1g,All ADIs
Net interest income to assets,2018-12-31,0.016,Tab 1g,All ADIs
Net interest income to assets,2019-03-31,0.016,Tab 1g,All ADIs
Net interest income to assets,2019-06-30,0.016,Tab 1g,All ADIs
Net interest income to assets,2019-09-30,0.016,Tab 1g,All ADIs
Net interest income to assets,2019-12-31,0.016,Tab 1g,All ADIs
Net interest income to assets,2020-03-31,0.015,Tab 1g,All ADIs
Net interest income to assets,2020-06-30,0.014,Tab 1g,All ADIs
Net interest income to assets,2020-09-30,0.014,Tab 1g,All ADIs
Net interest income to assets,2020-12-31,0.015,Tab 1g,All ADIs
Net interest income to assets,2021-03-31,0.015,Tab 1g,All ADIs
Net interest income to assets,2021-06-30,0.015,Tab 1g,All ADIs
Net interest income to assets,2021-09-30,0.015,Tab 1g,All ADIs
Net interest income to assets,2021-12-31,0.015,Tab 1g,All ADIs
Net interest income to assets,2022-03-31,0.014,Tab 1g,All ADIs
Net interest income to assets,2022-06-30,0.014,Tab 1g,All ADIs
Net interest income to assets,2022-09-30,0.015,Tab 1g,All ADIs
Net interest income to assets,2022-12-31,0.016,Tab 1g,All ADIs
Net interest income to assets,2023-03-31,0.015,Tab 1g,All ADIs
Net interest income to assets,2023-06-30,0.016,Tab 1g,All ADIs
Net interest income to assets,2023-09-30,0.015,Tab 1g,All ADIs
Net interest income to assets,2023-12-31,0.015,Tab 1g,All ADIs
Net interest income to assets,2024-03-31,0.015,Tab 1g,All ADIs
Net interest income to assets,2024-06-30,0.015,Tab 1g,All ADIs
Net interest income to assets,2024-09-30,0.015,Tab 1g,All ADIs
Net interest income to assets,2024-12-31,0.015,Tab 1g,All ADIs
Net interest income to assets,2025-03-31,0.015,Tab 1g,All ADIs
Operating income to assets,2004-09-30,0.035,Tab 1g,All ADIs
Operating income to assets,2004-12-31,0.038,Tab 1g,All ADIs
Operating income to assets,2005-03-31,0.04,Tab 1g,All ADIs
Operating income to assets,2005-06-30,0.037,Tab 1g,All ADIs
Operating income to assets,2005-09-30,0.038,Tab 1g,All ADIs
Operating income to assets,2005-12-31,0.035,Tab 1g,All ADIs
Operating income to assets,2006-03-31,0.037,Tab 1g,All ADIs
Operating income to assets,2006-06-30,0.033,Tab 1g,All ADIs
Operating income to assets,2006-09-30,0.036,Tab 1g,All ADIs
Operating income to assets,2006-12-31,0.034,Tab 1g,All ADIs
Operating income to assets,2007-03-31,0.034,Tab 1g,All ADIs
Operating income to assets,2007-06-30,0.036,Tab 1g,All ADIs
Operating income to assets,2007-09-30,0.034,Tab 1g,All ADIs
Operating income to assets,2007-12-31,0.031,Tab 1g,All ADIs
Operating income to assets,2008-03-31,0.03,Tab 1g,All ADIs
Operating income to assets,2008-06-30,0.028,Tab 1g,All ADIs
Operating income to assets,2008-09-30,0.027,Tab 1g,All ADIs
Operating income to assets,2008-12-31,0.03,Tab 1g,All ADIs
Operating income to assets,2009-03-31,0.03,Tab 1g,All ADIs
Operating income to assets,2009-06-30,0.027,Tab 1g,All ADIs
Operating income to assets,2009-09-30,0.029,Tab 1g,All ADIs
Operating income to assets,2009-12-31,0.031,Tab 1g,All ADIs
Operating income to assets,2010-03-31,0.029,Tab 1g,All ADIs
Operating income to assets,2010-06-30,0.031,Tab 1g,All ADIs
Operating income to assets,2010-09-30,0.029,Tab 1g,All ADIs
Operating income to assets,2010-12-31,0.03,Tab 1g,All ADIs
Operating income to assets,2011-03-31,0.027,Tab 1g,All ADIs
Operating income to assets,2011-06-30,0.026,Tab 1g,All ADIs
Operating income to assets,2011-09-30,0.026,Tab 1g,All ADIs
Operating income to assets,2011-12-31,0.027,Tab 1g,All ADIs
Operating income to assets,2012-03-31,0.026,Tab 1g,All ADIs
Operating income to assets,2012-06-30,0.026,Tab 1g,All ADIs
Operating income to assets,2012-09-30,0.026,Tab 1g,All ADIs
Operating income to assets,2012-12-31,0.026,Tab 1g,All ADIs
Operating income to assets,2013-03-31,0.026,Tab 1g,All ADIs
Operating income to assets,2013-06-30,0.027,Tab 1g,All ADIs
Operating income to assets,2013-09-30,0.025,Tab 1g,All ADIs
Operating income to assets,2013-12-31,0.026,Tab 1g,All ADIs
Operating income to assets,2014-03-31,0.025,Tab 1g,All ADIs
Operating income to assets,2014-06-30,0.032,Tab 1g,All ADIs
Operating income to assets,2014-09-30,0.02,Tab 1g,All ADIs
Operating income to assets,2014-12-31,0.027,Tab 1g,All ADIs
Operating income to assets,2015-03-31,0.022,Tab 1g,All ADIs
Operating income to assets,2015-06-30,0.025,Tab 1g,All ADIs
Operating income to assets,2015-09-30,0.024,Tab 1g,All ADIs
Operating income to assets,2015-12-31,0.026,Tab 1g,All ADIs
Operating income to assets,2016-03-31,0.02,Tab 1g,All ADIs
Operating income to assets,2016-06-30,0.022,Tab 1g,All ADIs
Operating income to assets,2016-09-30,0.022,Tab 1g,All ADIs
Operating income to assets,2016-12-31,0.024,Tab 1g,All ADIs
Operating income to assets,2017-03-31,0.023,Tab 1g,All ADIs
Operating income to assets,2017-06-30,0.024,Tab 1g,All ADIs
Operating income to assets,2017-09-30,0.024,Tab 1g,All ADIs
Operating income to assets,2017-12-31,0.025,Tab 1g,All ADIs
Operating income to assets,2018-03-31,0.024,Tab 1g,All ADIs
Operating income to assets,2018-06-30,0.024,Tab 1g,All ADIs
Operating income to assets,2018-09-30,0.024,Tab 1g,All ADIs
Operating income to assets,2018-12-31,0.022,Tab 1g,All ADIs
Operating income to assets,2019-03-31,0.021,Tab 1g,All ADIs
Operating income to assets,2019-06-30,0.023,Tab 1g,All ADIs
Operating income to assets,2019-09-30,0.021,Tab 1g,All ADIs
Operating income to assets,2019-12-31,0.022,Tab 1g,All ADIs
Operating income to assets,2020-03-31,0.02,Tab 1g,All ADIs
Operating income to assets,2020-06-30,0.019,Tab 1g,All ADIs
Operating income to assets,2020-09-30,0.018,Tab 1g,All ADIs
Operating income to assets,2020-12-31,0.02,Tab 1g,All ADIs
Operating income to assets,2021-03-31,0.021,Tab 1g,All ADIs
Operating income to assets,2021-06-30,0.021,Tab 1g,All ADIs
Operating income to assets,2021-09-30,0.02,Tab 1g,All ADIs
Operating income to assets,2021-12-31,0.02,Tab 1g,All ADIs
Operating income to assets,2022-03-31,0.019,Tab 1g,All ADIs
Operating income to assets,2022-06-30,0.02,Tab 1g,All ADIs
Operating income to assets,2022-09-30,0.019,Tab 1g,All ADIs
Operating income to assets,2022-12-31,0.022,Tab 1g,All ADIs
Operating income to assets,2023-03-31,0.02,Tab 1g,All ADIs
Operating income to assets,2023-06-30,0.021,Tab 1g,All ADIs
Operating income to assets,2023-09-30,0.02,Tab 1g,All ADIs
Operating income to assets,2023-12-31,0.02,Tab 1g,All ADIs
Operating income to assets,2024-03-31,0.02,Tab 1g,All ADIs
Operating income to assets,2024-06-30,0.02,Tab 1g,All ADIs
Operating income to assets,2024-09-30,0.02,Tab 1g,All ADIs
Operating income to assets,2024-12-31,0.02,Tab 1g,All ADIs
Operating income to assets,2025-03-31,0.02,Tab 1g,All ADIs
Operating expenses to assets,2004-09-30,0.021,Tab 1g,All ADIs
Operating expenses to assets,2004-12-31,0.021,Tab 1g,All ADIs
Operating expenses to assets,2005-03-31,0.023,Tab 1g,All ADIs
Operating expenses to assets,2005-06-30,0.02,Tab 1g,All ADIs
Operating expenses to assets,2005-09-30,0.021,Tab 1g,All ADIs
Operating expenses to assets,2005-12-31,0.02,Tab 1g,All ADIs
Operating expenses to assets,2006-03-31,0.019,Tab 1g,All ADIs
Operating expenses to assets,2006-06-30,0.019,Tab 1g,All ADIs
Operating expenses to assets,2006-09-30,0.02,Tab 1g,All ADIs
Operating expenses to assets,2006-12-31,0.019,Tab 1g,All ADIs
Operating expenses to assets,2007-03-31,0.018,Tab 1g,All ADIs
Operating expenses to assets,2007-06-30,0.021,Tab 1g,All ADIs
Operating expenses to assets,2007-09-30,0.019,Tab 1g,All ADIs
Operating expenses to assets,2007-12-31,0.019,Tab 1g,All ADIs
Operating expenses to assets,2008-03-31,0.018,Tab 1g,All ADIs
Operating expenses to assets,2008-06-30,0.016,Tab 1g,All ADIs
Operating expenses to assets,2008-09-30,0.017,Tab 1g,All ADIs
Operating expenses to assets,2008-12-31,0.017,Tab 1g,All ADIs
Operating expenses to assets,2009-03-31,0.015,Tab 1g,All ADIs
Operating expenses to assets,2009-06-30,0.015,Tab 1g,All ADIs
Operating expenses to assets,2009-09-30,0.016,Tab 1g,All ADIs
Operating expenses to assets,2009-12-31,0.016,Tab 1g,All ADIs
Operating expenses to assets,2010-03-31,0.016,Tab 1g,All ADIs
Operating expenses to assets,2010-06-30,0.016,Tab 1g,All ADIs
Operating expenses to assets,2010-09-30,0.017,Tab 1g,All ADIs
Operating expenses to assets,2010-12-31,0.016,Tab 1g,All ADIs
Operating expenses to assets,2011-03-31,0.013,Tab 1g,All ADIs
Operating expenses to assets,2011-06-30,0.014,Tab 1g,All ADIs
Operating expenses to assets,2011-09-30,0.013,Tab 1g,All ADIs
Operating expenses to assets,2011-12-31,0.013,Tab 1g,All ADIs
Operating expenses to assets,2012-03-31,0.014,Tab 1g,All ADIs
Operating expenses to assets,2012-06-30,0.013,Tab 1g,All ADIs
Operating expenses to assets,2012-09-30,0.013,Tab 1g,All ADIs
Operating expenses to assets,2012-12-31,0.013,Tab 1g,All ADIs
Operating expenses to assets,2013-03-31,0.013,Tab 1g,All ADIs
Operating expenses to assets,2013-06-30,0.013,Tab 1g,All ADIs
Operating expenses to assets,2013-09-30,0.013,Tab 1g,All ADIs
Operating expenses to assets,2013-12-31,0.013,Tab 1g,All ADIs
Operating expenses to assets,2014-03-31,0.012,Tab 1g,All ADIs
Operating expenses to assets,2014-06-30,0.019,Tab 1g,All ADIs
Operating expenses to assets,2014-09-30,0.007,Tab 1g,All ADIs
Operating expenses to assets,2014-12-31,0.014,Tab 1g,All ADIs
Operating expenses to assets,2015-03-31,0.009,Tab 1g,All ADIs
Operating expenses to assets,2015-06-30,0.012,Tab 1g,All ADIs
